"nombre","telefono","correo","estrellas","opiniones","pagina_web","clasificacion_sitio","anio_sitio","es_lead","categoria","direccion","zona","maps_url"
"LA ESTANCIA DEL SABOR","","","4.7","17","","ninguno","","true","Restaurante argentino","Av. Río Amazonas 41-95y, 170513 Quito","Iñaquito, Quito","https://www.google.com/maps/place/LA+ESTANCIA+DEL+SABOR/data=!4m7!3m6!1s0x91d59b278f021e85:0x75108421b0705095!8m2!3d-0.1666506!4d-78.484296!16s%2Fg%2F11h91d9l_b!19sChIJhR4Cjyeb1ZERlVBwsCGEEHU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Ponderosa","099 876 4379","","4.3","671","","ninguno","","true","Restaurante ecuatoriano","Isla Fernandina, 170137 Quito","Iñaquito, Quito","https://www.google.com/maps/place/La+Ponderosa/data=!4m7!3m6!1s0x91d58540733dedaf:0x274dccb063169187!8m2!3d-0.1655873!4d-78.4810507!16s%2Fg%2F11r9mq206!19sChIJr-09c0CF1ZERh5EWY7DMTSc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Rock + Japón","098 243 4543","gerencia@amoelrock.com","4.6","80","http://www.amoelrock.com/","sitio_propio","","false","Restaurante","Japón N37-96, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Rock+%2B+Jap%C3%B3n/data=!4m7!3m6!1s0x91d59184cb6c6fa7:0xca43448b34a48b9d!8m2!3d-0.1752301!4d-78.48356!16s%2Fg%2F11sck50tfc!19sChIJp29sy4SR1ZERnYukNItEQ8o?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Jocay","099 015 0700","info@jocay.com&amp;amp;quot;&amp;amp;gt;déjenos; info@jocay.com; jocay.amazonas@jocay.com; jocay.america@jocay.com","4","289","http://www.jocay.com/","sitio_propio","2026","false","Marisquería","Av. Río Amazonas N39-149, 170507 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Jocay/data=!4m7!3m6!1s0x91d59a9a3c79e13b:0xffd45ef3da8b0f4c!8m2!3d-0.1702476!4d-78.4848542!16s%2Fg%2F11c1xsfd36!19sChIJO-F5PJqa1ZERTA-L2vNe1P8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Cangrejo con Guayabera Quito","096 359 9749","","4.6","702","https://m.facebook.com/cangrejoconguayaberacumbaya/","solo_red_social","","true","Restaurante","Tomas de Berlanga N43 E7A e, Isla Santa Fe, 170501 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Cangrejo+con+Guayabera+Quito/data=!4m7!3m6!1s0x91d591267fada0fb:0x555b1a49e5235a32!8m2!3d-0.1650104!4d-78.4804104!16s%2Fg%2F11gh6vqwlh!19sChIJ-6CtfyaR1ZERMloj5UkaW1U?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Restaurant Lai Lai","(02) 245-0319","soportejustoapp@getjusto.com\; condado@lailai.com.ec; foch@lailai.com.ec; tumbaco@lailai.com.ec; floreana@lailai.com.ec; u003efloreana@lailai.com.ec; u003econdado@lailai.com.ec; u003efoch@lailai.com.ec; u003etumbaco@lailai.com.ec; u003ejustocolombia@getjusto.com; soportejustoapp@getjusto.com; u003esoportejustoapp@getjusto.com; kcnhv@s.of","4.1","1104","http://www.lailai.com.ec/","sitio_propio","","false","Restaurante","Río Coca, e y Isla Seymour, Quito","Iñaquito, Quito","https://www.google.com/maps/place/Restaurant+Lai+Lai/data=!4m7!3m6!1s0x91d59aa19e9440bd:0xa83a6592ae8741c3!8m2!3d-0.162752!4d-78.4796062!16s%2Fg%2F11c475fpbx!19sChIJvUCUnqGa1ZERw0GHrpJlOqg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Dulces Arabes Syria","099 922 5279","","4.6","274","","ninguno","","true","Restaurante","Av. de los Shyris N43-13, 170513 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Dulces+Arabes+Syria/data=!4m7!3m6!1s0x91d59a9f66629bab:0x42ae7826d8627655!8m2!3d-0.1648758!4d-78.4791039!16s%2Fg%2F11c5ztj0xs!19sChIJq5tiZp-a1ZERVXZi2CZ4rkI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Mi Cocina","(02) 224-1210","","4.2","828","","ninguno","","true","Restaurante ecuatoriano","Plaza Megamaxi, Av. 6 de Diciembre, Quito","Iñaquito, Quito","https://www.google.com/maps/place/Mi+Cocina/data=!4m7!3m6!1s0x91d59a810afac031:0xaae2e2ecae16f5e9!8m2!3d-0.1800825!4d-78.478193!16s%2Fg%2F11btvlhl6p!19sChIJMcD6CoGa1ZER6fUWruzi4qo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"International House of Pancakes IHOP","","","4.4","1457","https://www.elrosado.com/home/IhopG","sitio_propio","","false","Restaurante de desayunos","Tomas de Berlanga, Y y Lara Manriquez, 170513 Quito","Iñaquito, Quito","https://www.google.com/maps/place/International+House+of+Pancakes+IHOP/data=!4m7!3m6!1s0x91d59be1e94faac1:0x1045d5509900675a!8m2!3d-0.1659021!4d-78.4758186!16s%2Fg%2F11t75s6hbz!19sChIJwapP6eGb1ZERWmcAmVDVRRA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Quito Rico","098 331 8813","","4.2","46","","ninguno","","true","Restaurante ecuatoriano","Av. Isla Floreana E4-144, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Quito+Rico/data=!4m7!3m6!1s0x91d59a99008ef20f:0xe2a523aac20ed151!8m2!3d-0.1673803!4d-78.4837341!16s%2Fg%2F11b8v9rd84!19sChIJD_KOAJma1ZERUdEOwqojpeI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Los Troncos, El hogar del fuego!","098 453 5375","","4","124","","ninguno","","true","Restaurante","Av. Naciones Unidas 1, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Los+Troncos,+El+hogar+del+fuego!/data=!4m7!3m6!1s0x91d59b798f1ab213:0xf5e467194d2215d4!8m2!3d-0.1762966!4d-78.4797205!16s%2Fg%2F11stjlm1xl!19sChIJE7Iaj3mb1ZER1BUiTRln5PU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Chili's Riocentro Shopping - Quito","097 968 4446","","4.3","389","https://www.chilis.com.ec/locales/#","sitio_propio","","false","Restaurante americano","170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Chili%27s+Riocentro+Shopping+-+Quito/data=!4m7!3m6!1s0x91d59bcda17a1481:0xd7b64bcd1997da5b!8m2!3d-0.1666179!4d-78.4761667!16s%2Fg%2F11t7sj26ny!19sChIJgRR6oc2b1ZERW9qXGc1Lttc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"LA HUECA DE LA PRECIOSA","","","4.5","18","","ninguno","","true","Restaurante","Av. 10 de Agosto 5776, 170135 Quito","Iñaquito, Quito","https://www.google.com/maps/place/LA+HUECA+DE+LA+PRECIOSA/data=!4m7!3m6!1s0x91d59a908821c377:0x7b857c5ebe7e6c21!8m2!3d-0.1712925!4d-78.4873566!16s%2Fg%2F11hbqbcvj8!19sChIJd8MhiJCa1ZERIWx-vl58hXs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"AlliMikuna - Comida típica Ecuatoriana","099 990 3509","","3.7","34","https://www.facebook.com/comidatipicaec","solo_red_social","","true","Restaurante","Iñaquito 38-131 y, 170507 Quito","Iñaquito, Quito","https://www.google.com/maps/place/AlliMikuna+-+Comida+t%C3%ADpica+Ecuatoriana/data=!4m7!3m6!1s0x91d59ba27badcef5:0x7bd9c88f16cdeafc!8m2!3d-0.1716843!4d-78.4868998!16s%2Fg%2F11jqb63vth!19sChIJ9c6te6Kb1ZER_OrNFo_I2Xs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Jin Yuan Jiu Lou","096 899 2099","","4.2","99","","ninguno","","true","Restaurante chino","Av. Río Amazonas y Isla Baltra &, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Jin+Yuan+Jiu+Lou/data=!4m7!3m6!1s0x91d59a9850c4eb17:0xe45c47275e9f672a!8m2!3d-0.1666639!4d-78.4841347!16s%2Fg%2F11cr_0cdsl!19sChIJF-vEUJia1ZERKmefXidHXOQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Quito Lunch Cafe Restaurante","099 909 1128","","4.3","80","","ninguno","","true","Restaurante ecuatoriano","Av. 6 de Diciembre y Turquía, 170135 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Quito+Lunch+Cafe+Restaurante/data=!4m7!3m6!1s0x91d59a795cc5b1a7:0xca66e6a87c843c84!8m2!3d-0.1788973!4d-78.4783387!16s%2Fg%2F11bw7d7svf!19sChIJp7HFXHma1ZERhDyEfKjmZso?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Chifa Jao Fua","","","4.4","401","","ninguno","","true","Restaurante chino","Av. Río Amazonas, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Chifa+Jao+Fua/data=!4m7!3m6!1s0x91d59a99a8c07c93:0x23aa7794b688790c!8m2!3d-0.1676351!4d-78.4839953!16s%2Fg%2F11c5hx92yy!19sChIJk3zAqJma1ZERDHmItpR3qiM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Listo - Previsora","","trabajo4@3x.avif; trabajo1@3x.avif","4","114","http://www.primax.com.ec/","sitio_propio","2026","false","Restaurante","Av. Naciones Unidas, 170135 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Listo+-+Previsora/data=!4m7!3m6!1s0x91d59ba90450002b:0xad2912400b92e9f!8m2!3d-0.1751849!4d-78.4864489!16s%2Fg%2F11l9c8j2ry!19sChIJKwBQBKmb1ZERny65ACSR0go?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Maki Sushi","098 756 2308","makipedidoscumbaya@gmail.com","4.4","209","http://www.maki.com.ec/","sitio_propio","","false","Restaurante de sushi","170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Maki+Sushi/data=!4m7!3m6!1s0x91d59bfe85b3cfa5:0x1ef25dc2fe74cf40!8m2!3d-0.1660192!4d-78.4757433!16s%2Fg%2F11t9btl8mr!19sChIJpc-zhf6b1ZERQM90_sJd8h4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Hornados Laurita","098 321 6465","","4.2","162","","ninguno","","true","Restaurante","Mercado Iñaquito, Local N 4, Alfonso Pereira, Quito","Iñaquito, Quito","https://www.google.com/maps/place/Hornados+Laurita/data=!4m7!3m6!1s0x91d59a908184f835:0xf348f86b291da7d6!8m2!3d-0.1719393!4d-78.486146!16s%2Fg%2F11f1x2qld3!19sChIJNfiEgZCa1ZER1qcdKWv4SPM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Aristeo | Burguers y Ribs","096 356 6874","","4.5","2098","","ninguno","","true","Restaurante","Av. Tomás de Berlanga y e, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Aristeo+%7C+Burguers+y+Ribs/data=!4m7!3m6!1s0x91d59b9d046aee17:0xf5167a4a76bb4285!8m2!3d-0.165333!4d-78.4828276!16s%2Fg%2F11s1nyx9c8!19sChIJF-5qBJ2b1ZERhUK7dkp6FvU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Mei Lei Wha","(02) 246-6708","","4","474","","ninguno","","true","Restaurante chino","RGCC+HJW, Av. 6 de Diciembre, 170135 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Mei+Lei+Wha/data=!4m7!3m6!1s0x91d59a83d42e7acd:0x50e32c204afb56fe!8m2!3d-0.1785235!4d-78.4784188!16s%2Fg%2F11gfbyk8qs!19sChIJzXou1IOa1ZER_lb7SiAs41A?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Petit Crepe","","","4.3","736","","ninguno","","true","Restaurante","Av. Río Coca y Av. Río Amazonas E4-116, 170501 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Petit+Crepe/data=!4m7!3m6!1s0x91d59aa3b11b766b:0xe05b021acea45142!8m2!3d-0.162092!4d-78.4827826!16s%2Fg%2F11gds4cr9b!19sChIJa3YbsaOa1ZERQlGkzhoCW-A?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"El Hornero Republica del Salvador","099 900 5005","","4.5","2511","https://elhornero.com.ec/","sitio_propio","","false","Restaurante","Av. República de El Salvador N36-149, 170505 Quito","Iñaquito, Quito","https://www.google.com/maps/place/El+Hornero+Republica+del+Salvador/data=!4m7!3m6!1s0x91d59a83e89f5727:0x845e546a9c757e08!8m2!3d-0.1783227!4d-78.4798348!16s%2Fg%2F11c15x8s0w!19sChIJJ1ef6IOa1ZERCH51nGpUXoQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Ch Farina a lado del club de leones","(02) 244-4444","","4.2","2552","https://www.chfarina.com/","sitio_propio","","false","Pizzería","Iñaquito &, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Ch+Farina+a+lado+del+club+de+leones/data=!4m7!3m6!1s0x91d59a856b68fbe9:0xf8afbb64b184d010!8m2!3d-0.1749706!4d-78.4871643!16s%2Fg%2F1tjbt77b!19sChIJ6ftoa4Wa1ZERENCEsWS7r_g?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Texas Chicken","1800 100 700","","4","349","http://texaschicken.com.ec/","sitio_propio","2026","false","Restaurante especializado en pollo","RGJ8+F9W, Av. Río Amazonas, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Texas+Chicken/data=!4m7!3m6!1s0x91d59a999c5e05a1:0xe1837d1e6f9c743a!8m2!3d-0.1687543!4d-78.4840389!16s%2Fg%2F11bwp2j7g6!19sChIJoQVenJma1ZEROnScbx59g-E?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"TORTERIA EL ANDARIEGO","099 086 1148","","4.2","453","https://www.instagram.com/torteria_el_andariego/?hl=es","solo_red_social","","true","Restaurante mexicano","Isla Santa Fe n43-90, 170137 Quito","Iñaquito, Quito","https://www.google.com/maps/place/TORTERIA+EL+ANDARIEGO/data=!4m7!3m6!1s0x91d59b844754acc5:0xeede7d83964fd418!8m2!3d-0.1638652!4d-78.4799778!16s%2Fg%2F11m7gmw281!19sChIJxaxUR4Sb1ZERGNRPloN93u4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Sushimoto | Calle Finlandia","096 330 0081","","4.6","2353","http://sushimoto.ec/","sitio_propio","","false","Restaurante de sushi","Finlandia, 170135 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Sushimoto+%7C+Calle+Finlandia/data=!4m7!3m6!1s0x91d59be5e0875e3f:0xfbb8110d8bf9089a!8m2!3d-0.1784828!4d-78.4801539!16s%2Fg%2F11ptpnpk0z!19sChIJP16H4OWb1ZERmgj5iw0RuPs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Cevicheria Manabiche - Amazonas (Desde 1994 Los originales)","098 375 0812","","4.1","1042","http://www.manabiche.com/","sitio_propio","2019","true","Marisquería","Av. Río Amazonas &, 170513 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Cevicheria+Manabiche+-+Amazonas+%28Desde+1994+Los+originales%29/data=!4m7!3m6!1s0x91d59a9c0dc34ed3:0x7a93dfefb7c6dc3e!8m2!3d-0.1685008!4d-78.4839597!16s%2Fg%2F11hb37xn6k!19sChIJ007DDZya1ZERPtzGt-_fk3o?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"MonoBolón","","","4","1355","http://monobolon.com/","sitio_propio","","true","Restaurante ecuatoriano","Av. República de El Salvador N36-109, 170135 Quito","Iñaquito, Quito","https://www.google.com/maps/place/MonoBol%C3%B3n/data=!4m7!3m6!1s0x91d59a814a31395f:0xd03b2a7d7724b415!8m2!3d-0.1790097!4d-78.4799833!16s%2Fg%2F11c1pbzn4w!19sChIJXzkxSoGa1ZERFbQkd30qO9A?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Pizzeria Amici Miei","099 841 2014","","4.6","796","","ninguno","","true","Pizzería","Vicente Cárdenas E5-57, 170102 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Pizzeria+Amici+Miei/data=!4m7!3m6!1s0x91d59b4f8ac52a0f:0xab1030d81ca9573!8m2!3d-0.170115!4d-78.4832868!16s%2Fg%2F11fcr0p9y1!19sChIJDyrFik-b1ZERc5XKgQ0DsQo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Casserole Caffè","096 874 1328","","4.4","1007","https://linktr.ee/casserolecaffe","solo_red_social","","true","Restaurante","Vicente Cárdenas, y y Japón, 170501 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Casserole+Caff%C3%A8/data=!4m7!3m6!1s0x91d5903065e6d771:0xb7d959d58ba7078a!8m2!3d-0.1703543!4d-78.4821209!16s%2Fg%2F11ck4d8cyn!19sChIJcdfmZTCQ1ZERigeni9VZ2bc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Naru","(02) 244-9596","","4.4","197","https://www.facebook.com/NaruQuito/","solo_red_social","","true","Restaurante coreano","Núñez de Vela n37-148, 170507 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Naru/data=!4m7!3m6!1s0x91d59b96254951c5:0x5ce8844f7ec872ef!8m2!3d-0.1733184!4d-78.4863674!16s%2Fg%2F11fcnn8mq8!19sChIJxVFJJZab1ZER73LIfk-E6Fw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Conchitas y Cazuelas","(02) 224-3256","","3.7","767","https://www.facebook.com/conchitasycazuelas/","solo_red_social","","true","Marisquería","RGP9+749, Av. Tomás de Berlanga, 170513 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Conchitas+y+Cazuelas/data=!4m7!3m6!1s0x91d59aa20d6cb39b:0xdbb3e8ef5682962c!8m2!3d-0.1643397!4d-78.4821537!16s%2Fg%2F11btxhtmhl!19sChIJm7NsDaKa1ZERLJaCVu_os9s?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Segundo Muelle • Quicentro","096 909 4004","","4.5","1172","http://segundomuelle.com/","sitio_propio","","false","Restaurante peruano","Av. Naciones Unidas, 170135 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Segundo+Muelle+%E2%80%A2+Quicentro/data=!4m7!3m6!1s0x91d59a83a791af33:0xf1187967e1f279a1!8m2!3d-0.1766106!4d-78.4783884!16s%2Fg%2F12qh95nkb!19sChIJM6-Rp4Oa1ZERoXny4Wd5GPE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Chori Gol","099 871 6340","","4.2","2110","","ninguno","","true","Restaurante argentino","Av. Tomás de Berlanga, 170137 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Chori+Gol/data=!4m7!3m6!1s0x91d59aa1ffb2e6fd:0x60f0ab8c3258bb0!8m2!3d-0.1646536!4d-78.4806644!16s%2Fg%2F1ptzhv4t3!19sChIJ_eay_6Ga1ZERsIslw7gKDwY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"MUSTANG IÑAQUITO","099 656 8888","","4","54","https://www.facebook.com/mustanginaquito/","solo_red_social","","true","Restaurante","IGNACIO SAN MARIA, Y y Juan González, 170507 Quito","Iñaquito, Quito","https://www.google.com/maps/place/MUSTANG+I%C3%91AQUITO/data=!4m7!3m6!1s0x91d59bbe38fe0217:0xb8366b75b038376d!8m2!3d-0.1788497!4d-78.4869629!16s%2Fg%2F11rpc3_r4d!19sChIJFwL-OL6b1ZERbTc4sHVrNrg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Shefu SushiDog Río Coca","098 111 6174","support@now.site; shefusushidog2023@gmail.com","4.2","193","https://shefusushidog.now.site/home","sitio_propio","","false","Restaurante de sushi","Av. Río Coca y 170138 E6-90, 170138 Quito","Iñaquito, Quito","https://www.google.com/maps/place/Shefu+SushiDog+R%C3%ADo+Coca/data=!4m7!3m6!1s0x91d59b5ab21b4361:0x36ddc9ab734e5d81!8m2!3d-0.1625256!4d-78.4807864!16s%2Fg%2F11k9d9zv0d!19sChIJYUMbslqb1ZERgV1Oc6vJ3TY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"TOMATO'S PIZZA","099 257 6987","","4.7","106","","ninguno","","true","Pizzería","Isla Seymour 170513, 170513 Quito","Iñaquito, Quito","https://www.google.com/maps/place/TOMATO%27S+PIZZA/data=!4m7!3m6!1s0x91d59bf2abbaba81:0x33ad62097a93d03c!8m2!3d-0.1677653!4d-78.4801693!16s%2Fg%2F11rg7p3dnz!19sChIJgbq6q_Kb1ZERPNCTeglirTM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Restaurante Villa Bellavista","095 884 1655","","4.5","191","","ninguno","","true","Restaurante","Av. Mariscal Sucre y Baltazar Loaiza, 170111 Quito","Bellavista, Quito","https://www.google.com/maps/place/Restaurante+Villa+Bellavista/data=!4m7!3m6!1s0x91d599d2d8a8d409:0xfa32a80eb566043d!8m2!3d-0.2428303!4d-78.5326874!16s%2Fg%2F11f65_mn54!19sChIJCdSo2NKZ1ZERPQRmtQ6oMvo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"AMONA","096 291 0786","","4.9","51","","ninguno","","true","Restaurante especializado en tapas","Quiteño Libre 557, 170135 Quito","Bellavista, Quito","https://www.google.com/maps/place/AMONA/data=!4m7!3m6!1s0x91d59b7d9df4a301:0x2fec27ffb6bc73d9!8m2!3d-0.1854967!4d-78.4763176!16s%2Fg%2F11ww8jyxs1!19sChIJAaP0nX2b1ZER2XO8tv8n7C8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"El Dorado Restaurant- Cocina Internacional","(02) 333-1486","","4.6","177","http://el-dorado-restaurante.com/","sitio_propio","","false","Restaurante peruano","Federico Paez 201, 170135 Quito","Bellavista, Quito","https://www.google.com/maps/place/El+Dorado+Restaurant-+Cocina+Internacional/data=!4m7!3m6!1s0x91d590803247817d:0xa2ba51edc34603ac!8m2!3d-0.1853766!4d-78.4744729!16s%2Fg%2F1tjdxzq1!19sChIJfYFHMoCQ1ZERrANGw-1RuqI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Jama! Guanguiltagua 🐟","099 938 1200","","4.5","361","https://lajama.ec/","sitio_propio","","true","Marisquería","Juan de Dios Martínez Mera 34-454, 170135 Quito","Bellavista, Quito","https://www.google.com/maps/place/La+Jama!+Guanguiltagua+%F0%9F%90%9F/data=!4m7!3m6!1s0x91d5917fefefdd1b:0x9fc886e5622e7413!8m2!3d-0.1827049!4d-78.4751376!16s%2Fg%2F11t57f1l4j!19sChIJG93v73-R1ZERE3QuYuWGyJ8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Trattoria Sapori d’ Italia","097 985 3264","","4.8","118","","ninguno","","true","Restaurante italiano","Juan de Dios Martínez Mera 36-196, 170135 Quito","Bellavista, Quito","https://www.google.com/maps/place/Trattoria+Sapori+d%E2%80%99+Italia/data=!4m7!3m6!1s0x91d591af6bc8fda9:0xcc695cd1c5a8923d!8m2!3d-0.1789986!4d-78.4732717!16s%2Fg%2F11l2yx1121!19sChIJqf3Ia6-R1ZERPZKoxdFcacw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"MANQA by MURU","096 354 8986","","4.8","173","https://www.instagram.com/manqa.uio?igsh=bjB4NXBtejAwNng5","solo_red_social","","true","Restaurante","CC Megamaxi PB, 6 de diciembre, y y Julio Moreno, 170135 Quito","Bellavista, Quito","https://www.google.com/maps/place/MANQA+by+MURU/data=!4m7!3m6!1s0x91d59b2d8f94ac65:0xcea2e1d1c89fdc8b!8m2!3d-0.1797215!4d-78.4781652!16s%2Fg%2F11l2lq6rym!19sChIJZayUjy2b1ZERi9yfyNHhos4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Grill Lovers","099 983 6994","","4.9","31","","ninguno","","true","Restaurante","Guanguiltagua 875, 170135 Quito","Bellavista, Quito","https://www.google.com/maps/place/Grill+Lovers/data=!4m7!3m6!1s0x91d591cab3bed307:0x290942033953fef5!8m2!3d-0.1784307!4d-78.4722928!16s%2Fg%2F11h0ljqxjm!19sChIJB9O-s8qR1ZER9f5TOQNCCSk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Café Mi Amor","099 903 2322","","4.4","304","","ninguno","","true","Restaurante","Edificio JADE, Jose Bosmediano 11-50 y, 170102 Quito","Bellavista, Quito","https://www.google.com/maps/place/Caf%C3%A9+Mi+Amor/data=!4m7!3m6!1s0x91d59b28392ef167:0xefd578d6b4ff5ec7!8m2!3d-0.1872742!4d-78.4785181!16s%2Fg%2F11fr6yykbk!19sChIJZ_EuOSib1ZERx17_tNZ41e8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Restaurante Argentos Grill","098 666 9520","","4.5","232","","ninguno","","true","Restaurante","Giacomo Roca 33, 170135 Quito","Bellavista, Quito","https://www.google.com/maps/place/Restaurante+Argentos+Grill/data=!4m7!3m6!1s0x91d59baa8ae443a3:0x3cc6540301dbb376!8m2!3d-0.1871899!4d-78.478981!16s%2Fg%2F11h914_rd8!19sChIJo0Pkiqqb1ZERdrPbAQNUxjw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
